Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
1009,54,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,148148.1481,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,9980743,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.005788246,0.500964708,2495185.75,4985707.537,9973746,9,9980743,2495185.75,4985707.537,9973746,9,0,0.0,0.0,0,0,0,0,0,0,100,0,0.500964708,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,6997.0,0.0,6997,6997,9973746.0,0.0,9973746,9973746,DDoS
443,37738,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,317.981875,52.99697917,37738.0,0.0,37738,37738,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,26.49848959,26.49848959,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,254,65,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,982,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4073.319756,327.3333333,561.7653721,976,1,982,327.3333333,561.7653721,976,1,0,0.0,0.0,0,0,0,0,0,0,128,0,4073.319756,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,128,0,0,0,0,0,0,4,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
51695,158,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,75949.36709,12658.22785,158.0,0.0,158,158,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6329.113924,6329.113924,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,196,2,2,110,452,55,55,55.0,0.0,226,226,226.0,0.0,2867346.939,20408.16327,65.33333333,107.9645003,190,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,10204.08163,10204.08163,55,226,123.4,93.66055733,8772.3,0,0,0,0,0,0,0,0,1,154.25,55.0,226.0,40,0,0,0,0,0,0,2,110,2,452,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58483,4,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,110,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,188,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,1180851.064,21276.59574,62.66666667,106.8097998,186,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,10638.29787,10638.29787,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,40,0,0,0,0,0,0,2,64,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30820,1,1,51,112,51,51,51.0,0.0,112,112,112.0,0.0,5288.773524,64.89292667,30820.0,0.0,30820,30820,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.44646334,32.44646334,51,112,71.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,107.0,51.0,112.0,20,0,0,0,0,0,0,1,51,1,112,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30228,1,1,52,80,52,52,52.0,0.0,80,80,80.0,0.0,4366.812227,66.16382162,30228.0,0.0,30228,30228,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,33.08191081,33.08191081,52,80,61.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,92.0,52.0,80.0,20,0,0,0,0,0,0,1,52,1,80,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61092,1,1,49,187,49,49,49.0,0.0,187,187,187.0,0.0,3863.0262554835,32.7375106397,61092.0,0.0,61092,61092,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,16.3687553198,16.3687553198,49,187,95.0,79.6743371482,6348.0,0,0,0,0,0,0,0,0,1,142.5,49.0,187.0,40,0,0,0,0,0,0,1,49,1,187,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51204,11844,2,1,138,0,138,0,69.0,97.5807358,0,0,0.0,0.0,11651.4691,253.2928065,5922.0,8325.475242,11809,35,11844,11844.0,0.0,11844,11844,0,0.0,0.0,0,0,1,0,0,0,40,20,168.861871,84.43093549,0,138,69.0,79.67433715,6348.0,0,1,0,0,1,0,0,0,0,92.0,69.0,0.0,40,0,0,0,0,0,0,2,138,1,0,30,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,101159649,8,5,340,11595,340,0,42.5,120.2081528,7240,0,2319.0,3331.638186,117.9818249,0.128509738,8429970.75,28800000.0,100000000,1,101000000,14400000.0,37700000.0,100000000,1,147484,36871.0,64579.9444,133243,85,0,0,0,0,272,168,0.079082916,0.049426822,0,7240,852.5,2170.236951,4709928.423,0,0,0,0,1,0,0,0,0,918.0769231,42.5,2319.0,272,0,0,0,0,0,0,8,340,5,11595,274,235,1,32,995.0,0.0,995,995,100000000.0,0.0,100000000,100000000,DoS Hulk
2393,54,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,111111.1111,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,18518.51852,18518.51852,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,430709,14,13,878,6726,269,0,62.71428571,86.84949721,1430,0,517.3846154,585.2757952,17654.61135,62.68733646,16565.73077,53488.48206,270918,1,430709,33131.46154,73385.36827,270918,3,392663,32721.91667,87971.91033,307520,1,0,0,0,0,292,272,32.50454483,30.18279163,0,1430,271.5714286,458.6046816,210318.254,0,0,0,1,0,0,0,0,0,281.6296296,62.71428571,517.3846154,292,0,0,0,0,0,0,14,878,13,6726,8192,360,13,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5257133,5,1,135,46,46,6,27.0,20.1246117975,46,46,46.0,0.0,34.4294123812,1.1413064878,1051426.6,2310688.58020316,5184767,3,5257133,1314283.25,2580488.74272819,5184767,3,0,0.0,0.0,0,0,1,0,0,0,100,20,0.9510887398,0.190217748,6,46,32.4285714286,18.8667003197,355.9523809524,0,1,0,0,1,0,0,0,0,37.8333333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,253,32,4,20,65347.0,0.0,65347,65347,5184767.0,0.0,5184767,5184767,BENIGN
80,115263642,16,14,933,503,922,0,58.3125,230.3170912,503,0,35.92857143,134.4324047,12.45839516,0.260272879,3974608.345,4881405.64,10000000,100,115000000,7684242.8,4164371.271,10000000,526,110000000,8480372.154,3760106.27,10000000,213,0,0,0,0,332,424,0.138812202,0.121460677,0,922,46.32258065,185.8839041,34552.82581,0,0,0,1,0,0,0,0,0,47.86666667,58.3125,35.92857143,332,0,0,0,0,0,0,16,933,14,503,8192,61,12,20,21030.0,19487.08125,79784,14994,10000000.0,17153.99274,10000000,9953602,BENIGN
443,117892619,151,213,3624,381436,273,0,24.0,52.11090737,4230,0,1790.779343,942.7075484,3266.192602,3.087555464,324773.0551,4312377.19,58400000,0,118000000,785950.7933,6694491.284,58400000,3,118000000,555932.0283,5640476.954,58500000,2,0,0,0,0,3056,4272,1.28082658,1.806728884,0,4230,1054.958904,1131.156435,1279514.88,0,0,0,1,0,0,0,0,1,1057.857143,24.0,1790.779343,3056,0,0,0,0,0,0,151,3624,213,381436,8192,173,148,20,705001.0,817141.0816,1282807,127195,58200000.0,363715.2221,58400000,57900000,BENIGN
80,945100,3,4,428,2266,428,0,142.6666667,247.1059152,2266,0,566.5,1133.0,2850.492011,7.406623638,157516.6667,353622.1073,878614,4,911349,455674.5,598126.777,878614,32735,912449,304149.6667,526068.4539,911601,4,0,0,0,0,104,136,3.174267273,4.232356364,0,2266,336.75,793.7915793,630105.0714,0,0,0,1,0,0,0,0,1,384.8571429,142.6666667,566.5,104,0,0,0,0,0,0,3,428,4,2266,29200,237,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,52080,4,4,168,416,42,42,42.0,0.0,104,104,104.0,0.0,11213.51767,153.609831,7440.0,12940.96125,30684,3,51925,17308.33333,29973.71658,51919,3,21393,7131.0,12344.32611,21385,4,0,0,0,0,104,80,76.80491551,76.80491551,42,104,69.55555556,32.67686916,1067.777778,0,0,0,0,0,0,0,0,1,78.25,42.0,104.0,104,0,0,0,0,0,0,4,168,4,416,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,214,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,728971.9626,18691.58879,71.33333333,40.41451884,118,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,9345.794393,9345.794393,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59946,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,399,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115985693,16,14,565,908,565,0,35.3125,141.25,908,0,64.8571428571,242.6732076565,12.6998422124,0.2586525909,3999506.65517241,4882059.78794325,10019350,42,115985693,7732379.53333333,4158901.61161091,10055983,82,110573913,8505685.61538462,3763169.81663045,10056056,15924,0,0,0,0,520,456,0.1379480485,0.1207045424,0,908,47.5161290323,189.1822526856,35789.9247311828,0,0,0,1,0,0,0,0,0,49.1,35.3125,64.8571428571,520,0,0,0,0,0,0,16,565,14,908,29200,341,1,32,41543.2727272727,16070.3865920575,89997,36633,10010651.8181818,5378.7998627609,10019350,9996164,BENIGN
80,86084117,9,6,588,11595,294,0,65.33333333,129.6418142,5792,0,1932.5,2181.008184,141.5243651,0.174248172,6148865.5,22900000.0,85800000,0,86100000,10800000.0,30300000.0,85800000,0,237453,47490.6,101510.6231,228970,46,0,0,0,0,296,200,0.104548903,0.069699269,0,5792,761.4375,1572.420638,2472506.663,0,0,0,0,1,0,0,0,0,812.2,65.33333333,1932.5,296,0,0,0,0,0,0,9,588,6,11595,274,235,2,32,989.0,0.0,989,989,85800000.0,0.0,85800000,85800000,DoS Hulk
53,50480,2,2,48,80,24,24,24.0,0.0,40,40,40.0,0.0,2535.657686,79.23930269,16826.66667,29100.48299,50429,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,39.61965135,39.61965135,24,40,30.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,38.0,24.0,40.0,64,0,0,0,0,0,0,2,48,2,80,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,30905,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,376217.4405,226.5005663,5150.833333,8134.448363,19885,66,20980,10490.0,13432.20042,19988,992,30802,10267.33333,10391.71181,20943,185,0,0,0,0,72,92,97.07167125,129.428895,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,3637969,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,46.4544915,1.649271888,727593.8,1574102.417,3543081,16,3637969,909492.25,1755890.751,3543081,16,0,0.0,0.0,0,0,1,0,0,0,160,32,1.37439324,0.274878648,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,160,0,0,0,0,0,0,5,123,1,46,355,357,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
4302,70,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,171428.5714,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14285.71429,14285.71429,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,119,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,198,2,2,104,352,52,52,52.0,0.0,176,176,176.0,0.0,2303030.303,20202.0202,66.0,112.5833025,196,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,80,80,10101.0101,10101.0101,52,176,101.6,67.91759713,4612.8,0,0,0,0,0,0,0,0,1,127.0,52.0,176.0,80,0,0,0,0,0,0,2,104,2,352,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,119895,2,2,56,308,28,28,28.0,0.0,154,154,154.0,0.0,3035.989824,33.36252554,39965.0,69215.34835,119888,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,16.68126277,16.68126277,28,154,78.4,69.01304225,4762.8,0,0,0,0,0,0,0,0,1,98.0,28.0,154.0,64,0,0,0,0,0,0,2,56,2,308,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,60141184,9,9,591,213,591,0,65.66666667,197.0,213,0,23.66666667,71.0,13.36854293,0.299295737,3537716.706,4892462.068,10000000,46,50400000,6301419.75,5188736.258,10100000,3643,60100000,7511291.25,4620891.906,10100000,1176,0,0,0,0,296,296,0.149647869,0.149647869,0,591,42.31578947,141.544674,20034.89474,0,0,0,1,0,0,0,0,1,44.66666667,65.66666667,23.66666667,296,0,0,0,0,0,0,9,591,9,213,29200,119,1,32,61893.4,24998.87904,106612,50506,10000000.0,14021.23118,10000000,9997090,BENIGN
50190,59,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16949.15254,16949.15254,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,287,253,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,53908,2,2,76,274,38,38,38.0,0.0,137,137,137.0,0.0,6492.542851,74.20048972,17969.33333,31078.77278,53856,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,40,37.10024486,37.10024486,38,137,77.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,97.0,38.0,137.0,64,0,0,0,0,0,0,2,76,2,274,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61583,1,1,66,187,66,66,66.0,0.0,187,187,187.0,0.0,4108.2766347856,32.4764951366,61583.0,0.0,61583,61583,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,16.2382475683,16.2382475683,66,187,106.3333333333,69.8593825719,4880.3333333333,0,0,0,0,0,0,0,0,1,159.5,66.0,187.0,40,0,0,0,0,0,0,1,66,1,187,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,154,2,2,82,138,41,41,41.0,0.0,69,69,69.0,0.0,1428571.429,25974.02597,51.33333333,50.083264,103,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,40,12987.01299,12987.01299,41,69,52.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,65.25,41.0,69.0,64,0,0,0,0,0,0,2,82,2,138,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,47232,3,4,439,859,439,0,146.3333333333,253.4567681742,859,0,214.75,429.5,27481.3685636856,148.2046070461,7872.0,11872.7037358809,23233,2,23335,11667.5,16310.8321216301,23201,134,24072,8024.0,13327.0211225165,23408,2,0,0,0,0,104,136,63.5162601626,84.6883468835,0,859,162.25,320.7138243713,102857.357142857,0,0,0,1,0,0,0,0,1,185.4285714286,146.3333333333,214.75,104,0,0,0,0,0,0,3,439,4,859,29200,31,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61415,2,2,80,452,40,40,40.0,0.0,226,226,226.0,0.0,8662.378898,65.1306684,20471.66667,35451.90461,61408,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,32.5653342,32.5653342,40,226,114.4,101.8763957,10378.8,0,0,0,0,0,0,0,0,1,143.0,40.0,226.0,40,0,0,0,0,0,0,2,80,2,452,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117455425,19,20,1386,5300,384,0,72.9473684211,103.1678641203,2091,0,265.0,542.2734792665,56.9237223398,0.3320408572,3090932.23684211,13139881.7561953,58376470,1,117455425,6525301.38888889,18763135.046135,58376470,18,117221312,6169542.73684211,18350161.8777762,58420001,1,0,0,0,0,392,412,0.1617634945,0.1702773627,0,2091,167.15,397.6461221508,158122.438461538,0,0,0,1,0,0,0,0,1,171.4358974359,72.9473684211,265.0,392,0,0,0,0,0,0,19,1386,20,5300,8192,135,18,20,512299.0,383857.158807804,783727,240871,58098516.0,393086.316515851,58376470,57820562,BENIGN
80,151674,3,5,359,11595,359,0,119.6666667,207.2687466,5792,0,2319.0,3170.403917,78813.77164,52.74470245,21667.71429,51240.2267,137370,43,14011,7005.5,8497.30219,13014,997,151631,37907.75,66633.21725,137370,54,0,0,0,0,104,168,19.77926342,32.96543903,0,5792,1328.222222,2533.425585,6418245.194,0,0,0,1,0,0,0,0,1,1494.25,119.6666667,2319.0,104,0,0,0,0,0,0,3,359,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
57228,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,110,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
34908,61,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16393.44262,16393.44262,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,227,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,133191,2,2,70,198,35,35,35.0,0.0,99,99,99.0,0.0,2012.147968,30.03205922,44397.0,76891.79753,133184,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,15.01602961,15.01602961,35,99,60.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,75.75,35.0,99.0,64,0,0,0,0,0,0,2,70,2,198,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,248697,4,6,2154,2176,2154,0,538.5,1077.0,1448,0,362.6666667,606.2219616,17410.7448,40.20957229,27633.0,64851.59803,198384,3,50302,16767.33333,14277.92017,26824,425,225669,45133.8,86349.69337,198384,3,0,0,0,0,136,200,16.08382892,24.12574337,0,2154,393.6363636,745.7853944,556195.8545,0,0,0,1,0,0,0,0,1,433.0,538.5,362.6666667,136,0,0,0,0,0,0,4,2154,6,2176,29200,1086,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
139,62264,49,30,2488,3188,194,0,50.7755102,65.99850545,440,0,106.2666667,130.7039121,91160.22099,1268.790955,798.2564103,4860.026416,41540,1,62264,1297.166667,7055.442279,48176,1,62096,2141.241379,7889.261362,41586,2,0,0,0,0,1592,976,786.9716048,481.8193499,0,440,70.95,98.52685813,9707.541772,0,0,0,1,0,0,0,0,0,71.84810127,50.7755102,106.2666667,1592,0,0,0,0,0,0,49,2488,30,3188,65535,269,22,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,614567,15,12,921,14154,405,0,61.4,121.4165204,2896,0,1179.5,1050.585421,24529.46546,43.93337098,23637.19231,66551.78421,324718,1,614567,43897.64286,87114.41677,324718,1,265337,24121.54545,47754.80804,133846,50,0,0,0,0,492,392,24.40742832,19.52594266,0,2896,538.3928571,881.5460888,777123.5066,0,0,0,1,0,0,0,0,0,558.3333333,61.4,1179.5,492,0,0,0,0,0,0,15,921,12,14154,65535,334,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,82435965,7,6,306,11595,306,0,43.71428571,115.6571287,7240,0,1932.5,2695.639126,144.3666002,0.15769816,6869663.75,23700000.0,82300000,4,82300000,13700000.0,33600000.0,82300000,4,149510,29902.0,59158.95162,135182,61,0,0,0,0,232,200,0.084914394,0.072783766,0,7240,850.0714286,1935.828682,3747432.687,0,0,0,0,1,0,0,0,0,915.4615385,43.71428571,1932.5,232,0,0,0,0,0,0,7,306,6,11595,251,235,1,32,716.0,0.0,716,716,82300000.0,0.0,82300000,82300000,DoS Hulk
5298,98,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,163265.3061,40816.32653,32.66666667,27.42869544,49,1,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,48,40,20408.16327,20408.16327,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115785440,16,15,506,2496,422,0,31.625,104.1107583,1460,0,166.4,445.3892038,25.92726685,0.2677366,3859514.667,4849881.848,10000000,44,116000000,7719029.333,4141558.114,10000000,23292,110000000,7881517.0,4252243.405,10000000,221,0,0,0,0,332,444,0.138186632,0.129549968,0,1460,93.8125,315.6917073,99661.25403,0,0,0,1,0,0,0,0,0,96.83870968,31.625,166.4,332,0,0,0,0,0,0,16,506,15,2496,8192,946,15,20,32882.54545,32074.05359,129588,22985,9998155.636,3912.91603,10000000,9991811,BENIGN
53,194,2,2,68,324,34,34,34.0,0.0,162,162,162.0,0.0,2020618.557,20618.5567,64.66666667,71.47260547,143,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,10309.27835,10309.27835,34,162,85.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,106.5,34.0,162.0,64,0,0,0,0,0,0,2,68,2,324,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,175,2,2,48,48,24,24,24.0,0.0,24,24,24.0,0.0,548571.428571429,22857.1428571429,58.3333333333,99.3042463006,173,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,11428.5714285714,11428.5714285714,24,24,24.0,0.0,0.0,0,0,0,0,0,0,0,0,1,30.0,24.0,24.0,64,0,0,0,0,0,0,2,48,2,48,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,23669,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,84.49871139,23669.0,0.0,23669,23669,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.2493557,42.2493557,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,328,300,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,100473024,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,116.0809094,0.129387964,8372752.0,26100000.0,90900000,6,100000000,14300000.0,33900000.0,90900000,101,73257,18314.25,35970.0917,72267,6,0,0,0,0,172,112,0.079623362,0.049764601,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2979.0,0.0,2979,2979,50200000.0,57500000.0,90900000,9511917,DDoS
53,150,2,2,74,138,37,37,37.0,0.0,69,69,69.0,0.0,1413333.33333333,26666.6666666667,50.0,80.5419145539,143,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,13333.3333333333,13333.3333333333,37,69,49.8,17.5271218402,307.2,0,0,0,0,0,0,0,0,1,62.25,37.0,69.0,40,0,0,0,0,0,0,2,74,2,138,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31570,2,2,88,252,44,44,44.0,0.0,126,126,126.0,0.0,10769.71809,126.7025657,10523.33333,18222.61793,31565,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,63.35128286,63.35128286,44,126,76.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,96.0,44.0,126.0,64,0,0,0,0,0,0,2,88,2,252,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
